text,intent,profession,source
الدار فيها نحتاج تنظيف الزجاج والفنيترات تاع الفيلا من سيمانة كاملة,find_worker,cleaner,synth
ma l9itch wa7ed y3aweni f khedma f dar disponible f تيزي وزو,find_worker,none,synth
raccourcir un jean jdid wach ndir,find_worker,tailor,synth
نحتاج واحد يڨص الحشيش تاع الجنان,out_of_scope,none,synth
"slm, etancheite nta3 stah fissa3 svp",urgent_service,mason,synth
combien pour nbeddel couleur ta3 salon? ya kho,price_inquiry,painter,synth
devis approximatif: cloture en fer te7taj soudure,price_inquiry,welder,synth
soudure ta3 porte metallique ... chkoun ysal7hali?,find_worker,welder,synth
urgence!! femme de menage teji kol jem3a f قسنطينة,urgent_service,cleaner,synth
حلاڨة في الدار لشيخ كبير ما يڨدرش يخرج واش نديار,find_worker,barber,synth
3andi cuisiniere ma tech3elch,find_worker,appliance_repair,synth
نحتاج لي يدير الميناج يجي غدوة الصباح لـ باتنة,find_worker,cleaner,synth
ta9sir ta3 serwal,find_worker,tailor,synth
robe soirée sur mesure ... chkoun ysal7hali,find_worker,tailor,synth
شحال السوم تاع لي ينقل الأثاث؟,price_inquiry,mover,synth
cloture en fer te7taj soudure fissa3 svp wallah ghir 7asel,urgent_service,welder,synth
حالة مستعجلة: حلاقة اللحية والتحديد,urgent_service,barber,synth
دلوني على واحد يعاونني في خدمة في الدار شاطر ومعقول,find_worker,none,synth
من فضلكم نبغي نعلي حيط الحوش متر زيادة فيسع فيسع,urgent_service,mason,synth
بليز بنّاء في بجاية ضركا ضركا، نصب دالة جديدة,urgent_service,mason,synth
صحا، نحوس جنايني يقلم الأشجار تاع الجنان,out_of_scope,none,synth
"3andi menage apres travaux, chkoun ye3ref femme de ménage mli7?",find_worker,cleaner,synth
شحال تكلف خدمة: كليمة الطوموبيل ما تبردش؟,price_inquiry,mechanic,synth
شحال نخلص باش نصلح نفض الغبرة ومسح البلاط تاع الفيلا؟,price_inquiry,cleaner,synth
وين نشري بلاكات بلاكو بالجمله؟,out_of_scope,none,synth
خويا نحتاج تنظيف الزجاج والفنيترات تاع الفيلا شكون يجي يشوفها,find_worker,cleaner,synth
مستعجل: نحتاج منوزيي اليوم في مستغانم,urgent_service,carpenter,synth
نحتاج أرفف للبيرو ونحتاج menuisier ديركت توا,urgent_service,carpenter,synth
دلوني على plaquiste شاطر ومعقول,find_worker,plasterer,synth
ch7al taman bach ndir traiteur pour f tour ramadan?,price_inquiry,caterer,synth
ch7al ydir agent de nettoyage f Setif?,price_inquiry,cleaner,synth
كيفاه نشارك في العروض تاع الخدمات؟ وشكرا مسبقا,app_question,none,synth
راني نحوس على دهان في تيزي وزو والله غير حاصل,find_worker,painter,synth
baignoire msdouda,find_worker,plumber,synth
devis approximatif: humidité fel mur?,price_inquiry,mason,synth
شحال تكلف خدمة: الكناپي ولا مصفر من الاولاد ويحتاج غسيل عميگ؟,price_inquiry,cleaner,synth
coudre des rideaux occultants l chambre w ma 3reftch win nrou7,find_worker,tailor,synth
عندي نقل تلاجة وماشينة للطابق الثالث,find_worker,mover,synth
يعطيكم الصحة، نحوس لي يدير الميناج ناشط في مستغانم,find_worker,cleaner,synth
ch7al nkhalles bach nsale7 ta9sir ta3 serwal? svp,price_inquiry,tailor,synth
وين نقرا لانجليزية في قسنطينة؟,out_of_scope,none,synth
الله يخليكم الكليمة ما تبردش ومقدرتش نلقى حل,urgent_service,ac_repair,synth
بشحال الخدمة تاع bennay تأريبا؟,price_inquiry,mason,synth
شحال يكلف البلاط تاع الساحة تحرك وتكسر؟ ياخو,price_inquiry,mason,synth
سلام، الله يبارك عليكم,greeting_chitchat,none,synth
n9el machine a laver l etage rabi y7afdkom,find_worker,mover,synth
win kayen pharmacie 9riba f بسكرة?,out_of_scope,none,synth
ch7al nkhalles bach nsale7 robinet y2atter? rabi y7afdkom,price_inquiry,plumber,synth
من فضلكم شكون عندو نيميرو تاع مول الميكانيك في تلمسان؟,find_worker,mechanic,synth
"bonjour, kifach n3ayet l worker apres la mission?",app_question,none,synth
je cherche un najjar à Ouargla,find_worker,carpenter,synth
الضو يشعل ويطفي وحدو!! نحتاج واحد يجي فيسع,urgent_service,electrician,synth
n7awes 3la dentiste mli7 f Jijel rabi y7afdkom,out_of_scope,none,synth
kifah nes7ab compte ta3i?,app_question,none,synth
شحال يكلفني مول الحلاأة لليوم كامل,price_inquiry,barber,synth
3awnouni coupe + barbe w contour w rani 7asel,urgent_service,barber,synth
واش هي الأسعار تاع مول السودير في الجزائر العاصمة؟,price_inquiry,welder,synth
صاحبي وين نلقى تكوين في النجارة؟,out_of_scope,none,synth
عندي تصليح سودير في السلم الحديدي ونحتاج واحد يصلحهالي,find_worker,welder,synth
سلام خويا، دلوني على coiffeur شاطر ومعقول,find_worker,barber,synth
الله يخليكم نقل تلاجة وماشينة للطابق الثالث ومقدرتش نلقى حل,urgent_service,mover,synth
شحال تكلف خدمة: نبغي نبدل بلاصة الكليمة؟,price_inquiry,ac_repair,synth
نحتاج نبدل الكابلاج القديم تاع الدار عاونوني,find_worker,electrician,synth
وين نشري الزرع والورد للجنان في Setif؟,out_of_scope,none,synth
نقل مكتب من وسط المدينة ونحتاج ديمناجور ديركت توا,urgent_service,mover,synth
شحال راهي الساعة,out_of_scope,none,synth
ارجو المساعدة بسرعة، الطواليت محبوسة والما يطلع,urgent_service,plumber,synth
شحال نخلص باش نصلح تقصير الكم تاع القميجة؟,price_inquiry,tailor,synth
صحا، نحتاج خياط مليح في برج بوعريريج,find_worker,tailor,synth
"bonjour, moteur yeskhon bezzaf w ma 3reftch win nrou7",find_worker,mechanic,synth
besoin d un femme de ménage serieux f Mostaganem,find_worker,cleaner,synth
devis approximatif: reparer les volets ta3 fenetres?,price_inquiry,carpenter,synth
نحتاج تريتور لفطور رمضان لعائلة كبيرة!! نحتاج واحد يجي فيسع,urgent_service,caterer,synth
نهدمو حيط ونحلو باب!! نحتاج واحد يجي فيسع,urgent_service,mason,synth
kifach nchouf les avis ta3 worker? ya kho,app_question,none,synth
شحال نخلص باش نصلح السطح يقطر ونحتاج ايتونشيتي؟,price_inquiry,mason,synth
win nechri machine a coudre f Bejaia,out_of_scope,none,synth
نقدر نلقى ماصون يجي اليوم لـ بليدة؟,find_worker,mason,synth
شحال يكلف الطوموبيل ما تحبش تشعل؟,price_inquiry,mechanic,synth
صاحبي نحتاج طاكسي للمطار غدوة الصباح,out_of_scope,none,synth
3awnouni machine a laver tejri el ma men ta7t w rani 7asel,urgent_service,appliance_repair,synth
يا جماعة واش نقدر نخدم كعامل وكليان في نفس الوقت؟,app_question,none,synth
n7awes 3la dentiste mli7 f Bejaia,out_of_scope,none,synth
n7awes 3la dentiste mli7 f Annaba,out_of_scope,none,synth
clim ta3 tonobil ma tberredch ... chkoun ysal7hali?,find_worker,mechanic,synth
douk dork sbagha nta3 les portes wallah ghir 7asel,urgent_service,painter,synth
win nechri gazon w les plantes f Setif?,out_of_scope,none,synth
يعطيكم الصحة، نحوس مول السباكة ناشط في بليدة,find_worker,plumber,synth
الجنان محتاج تنگية وگازون جديد ياخو,out_of_scope,none,synth
installer des spots fel plafond chkoun 3ando solution,find_worker,electrician,synth
واش نقدر نلغي طلب بعثتو؟,app_question,none,synth
ربي يحفظكم,greeting_chitchat,none,synth
الله يخليكم نحتاج فيدونج وتبديل الفيلترات ومقدرتش نلقى حل,urgent_service,mechanic,synth
واش نڨدر نخدم كعامل وكليان في نفس الوڨت؟,app_question,none,synth
3awnouni nheb nfassel karakou lel 3ers w rani 7asel,urgent_service,tailor,synth
يعطيكم الصحة، نحوس لي ينڨل الأثاث ناشط في بومرداس,find_worker,mover,synth
واش الخلاص يكون كاش ولا بالكارطة؟ يعطيكم الصحة,app_question,none,synth
راني نحوس على بنّاء في بومرداس,find_worker,mason,synth
واش نقدر نستعمل التطبيق كضيف بلا كونت,app_question,none,synth
kifah nzid des photos l khedmti,app_question,none,synth
ya cheikh le paiement fel appli kifach ykoun?,app_question,none,synth
راني نحوس على بنّاء في الجزائر العاصمة,find_worker,mason,synth
ch7al ydir demenageur f Alger? ya kho,price_inquiry,mover,synth
كيفاش نبدل رأم تيليفوني في الكونت؟ وشكرا مسبأا,app_question,none,synth
الله يخليكم الفرينات يديرو صوت يخوف ومقدرتش نلقى حل,urgent_service,mechanic,synth
وين نقرا لانجليزية في ورقلة؟,out_of_scope,none,synth
صحا، عندي مشكلة في الويفي تاع دجيزي,out_of_scope,none,synth
besoin d un mason serieux f Chlef,find_worker,mason,synth
ch7al taman bach ndir nettoyage w entretien ta3 la clim?,price_inquiry,ac_repair,synth
"bonjour, nebghi net3allem la soudure kayen formation?",out_of_scope,none,synth
بونجور ياخو,greeting_chitchat,none,synth
كيفاش نديار كونت فيسبوك؟,out_of_scope,none,synth
نحوس على شقة للكراء في عنابة,out_of_scope,none,synth
شحال السوم نتاع sebbak؟,price_inquiry,plumber,synth
شحال يدير لي يدير الميناج في تيزي وزو؟ والله غير حاصل,price_inquiry,cleaner,synth
wach n9der nkoun worker w client f meme temps? wallah ghir 7asel,app_question,none,synth
صاحبي الله يخليكم نديرو درابزين حديد للدرج ومقدرتش نلقى حل,urgent_service,welder,synth
combien pour cloison ba13 avec porte?,price_inquiry,plasterer,synth
شحال نخلص باش نصلح نحب نبدل بلاصة الكليمة؟,price_inquiry,ac_repair,synth
وين نشري ماكينة خياطة جديدة في عنابة؟ يعطيكم الصحة,out_of_scope,none,synth
nettoyage nta3 dar kamla w ma 3reftch win nrou7,find_worker,cleaner,synth
win kayen pharmacie 9riba f Tiaret?,out_of_scope,none,synth
congelateur ma yjamedch w ma 3reftch win nrou7,find_worker,appliance_repair,synth
الدار فيها نبغي نخبي الكابلاج بحيط بلاكو من سيمانة كاملة,find_worker,plasterer,synth
depuis 3 jours 3andna cloison ba13 avec porte merci,find_worker,plasterer,synth
عندي رتوش خفيف على روبة السهرة في الدار، واش نديار؟,find_worker,tailor,synth
3awnouni clim tetlok ri7a khayba w rani 7asel,urgent_service,ac_repair,synth
depuis 3 jours 3andna porte mkessra,find_worker,carpenter,synth
شحال يكلف الطوموبيل تحبس في نص الطريق؟,price_inquiry,mechanic,synth
تنظيف الموكيت والكناپي!! نحتاج واحد يجي فيسع بارك الله فيكم,urgent_service,cleaner,synth
sa7bi ch7al rahi el sa3a?,out_of_scope,none,synth
شحال السوم تاع لي يدير الميناج؟,price_inquiry,cleaner,synth
wach ne2der nesta3mel l appli offline?,app_question,none,synth
3andi nettoyage ta3 dar kamla,find_worker,cleaner,synth
n7awes 3la appartement l kra f Boumerdes,out_of_scope,none,synth
يا شيخ شحال يكلفني مول الميكانيك لليوم كامل؟,price_inquiry,mechanic,synth
سلام، دوك دورك نحتاج أرفف للبيرو,urgent_service,carpenter,synth
سلام، نحوس على طبيب أسنان مليح في ورألة,out_of_scope,none,synth
كيفاش نبدل رقم تيليفوني في الكونت؟ الله يخليك,app_question,none,synth
نديرو درابزين حديد للدرج!! نحتاج واحد يجي فيسع,urgent_service,welder,synth
تڨصير الكم تاع الڨميجة من فضلكم,find_worker,tailor,synth
buffet pour fete de fiançailles 3awnouni,find_worker,caterer,synth
نقدر نلقى bennay يجي اليوم لـ Bordj Bou Arreridj؟,find_worker,mason,synth
