text,intent,profession,source
وين نلقى بيتزيريا مليحة في عنابة؟ وشكرا مسبقا,out_of_scope,none,synth
وين نشري الزرع والورد للجنان في بجاية؟,out_of_scope,none,synth
شحال يكلفني مول الميكانيك لليوم كامل؟,price_inquiry,mechanic,synth
bounjour,greeting_chitchat,none,synth
نحب نتعلم الخياطة واش كاين تكوين اريب؟ الله يخليك,out_of_scope,none,synth
نحتاج تريسيان يجي غدوة الصباح لـ تيزي وزو,find_worker,electrician,synth
wech mn film mlih ntefrejou lyoum?,out_of_scope,none,synth
wach neqder ncancel demande b3aththa? svp,app_question,none,synth
3nedi mchekla f lwifi nta3 djizi,out_of_scope,none,synth
وين نشري الزرع والورد للجنان في الشلف؟,out_of_scope,none,synth
اللافيسال تحبس في نص البروغرام!! نحتاج واحد يجي فيسع,urgent_service,appliance_repair,synth
n9edr nle9a mol el sbagha yji lyoum l batna,find_worker,painter,synth
كيفاش نبدل رأم تيليفوني في الكونت,app_question,none,synth
نحب نديار پلاكار على قياس من فضلكم,find_worker,carpenter,synth
kifach nzid tsaour lkhedmati,app_question,none,synth
يعطيكم الصحة، نحوس demenageur ناشط في Blida,find_worker,mover,synth
win nechri machine a coudre f Boumerdes?,out_of_scope,none,synth
lavabo rah mfwiti w ma 3reftch win nrou7,find_worker,plumber,synth
win nel9a pizzeria mli7a f Mostaganem?,out_of_scope,none,synth
يا جماعة بشحال الخدمة تاع مول الكليمة تقريبا؟,price_inquiry,ac_repair,synth
wach ne9der nesta3mel l appli offline? wallah ghir 7asel,app_question,none,synth
7fera kbira fi 7it ljbes mn fdelkem,find_worker,plasterer,synth
"slm, kifach nbeddel numero ta3i f compte?",app_question,none,synth
"rani n7awes 3la khdema nkhedmeha, wach kayen blais? wallah ghir 7asel",out_of_scope,none,synth
صاحبي شكرا بزاف,greeting_chitchat,none,synth
شحال يكلفني دهان لليوم كامل؟,price_inquiry,painter,synth
congelateur ma yjamedch chkoun 3ando solution,find_worker,appliance_repair,synth
نحتاج دهان مليح في سطيف,find_worker,painter,synth
واش الخلاص يكون كاش ولا بالكارطه؟,app_question,none,synth
nheb wa7ed y3aweni f khedma f dar yji lyoum l وهران,find_worker,none,synth
3nedi mchekla f lwifi ta3 djizi,out_of_scope,none,synth
الدار فيها نحب طباخة تجي تطيب في الدار لمناسبة من سيمانة كاملة,find_worker,caterer,synth
راني نحوس على ناقل العفش في برج بوعريريج,find_worker,mover,synth
عندي نبنيو غرفة زيادة للضياف في الحوش ونحتاج واحد يصلحهالي,find_worker,mason,synth
خويا الدرج الخشبي يزقزق شكون يجي يشوفها,find_worker,carpenter,synth
nhawes wsefa tajin 7lou lle3id,out_of_scope,none,synth
win ncheri makina khiata jdida f batna?,out_of_scope,none,synth
شحال يكلف اللافابو راه يفويتي؟,price_inquiry,plumber,synth
wech hi el as3ar ta3 mol el tiab f wre2la?,price_inquiry,caterer,synth
jari qali nseqsi hna 3la sebbak fi tiart,find_worker,plumber,synth
n7taj taksi llemtar ghedwa lsba7 w chokran,out_of_scope,none,synth
واش نڨدر نخدم كعامل وكليان في نفس الوڨت,app_question,none,synth
comment ca marche l'application,app_question,none,synth
besoin d un صباغ serieux f بليدة,find_worker,painter,synth
مستعجل: نحتاج واحد يعاونني في خدمة في الدار اليوم في گسنطينة,urgent_service,none,synth
casser un mur w n7elou bab wach ndir,find_worker,mason,synth
ya cheikh salam,greeting_chitchat,none,synth
"bonjour, compte guest kifach ykhdem?",app_question,none,synth
nebghi nte3lem l7la9a bach n7el saloun,out_of_scope,none,synth
brushing w couleur f dar chkoun 3ando solution,find_worker,barber,synth
شحال تكلف خدمة: الكليمة تطلق ريحة كريهة؟,price_inquiry,ac_repair,synth
بريز محروقه!! نحتاج واحد يجي فيسع,urgent_service,electrician,synth
peinture ta3 chambre d'enfants chkoun 3ando solution,find_worker,painter,synth
urgence!! cuisine en bois sur mesure f Bejaia ya kho,urgent_service,carpenter,synth
dork dork cuisiniere ma tech3elch,urgent_service,appliance_repair,synth
les amis ri7a kabl m7erou2 wech ndiar,find_worker,electrician,synth
خويا نحتاج أرفف للبيرو شكون يجي يشوفها,find_worker,carpenter,synth
راني نحوس على مول السباكة في ورقلة,find_worker,plumber,synth
شحال تكلف خدمة: الكارلاج تاع الحمام تقلع وولى يجمع الما؟,price_inquiry,mason,synth
depuis 3 jours 3andna cloison ba13 avec porte merci,find_worker,plasterer,synth
kifach nzid des photos l khedmti,app_question,none,synth
ياخو نحوس جنايني يقلم الأشجار نتاع الجنان,out_of_scope,none,synth
نحتاج مرا تعاون ماما في قضيان الدار!! نحتاج واحد يجي فيسع,urgent_service,cleaner,synth
urgence!! tabbakha tji ttayeb f dar f Alger svp,urgent_service,caterer,synth
wech hi las3ar ta3 msel7 lajheza fi el jzair l3asma,price_inquiry,appliance_repair,synth
besoin d un wa7ed y3aweni f khedma f dar serieux f Tlemcen,find_worker,none,synth
ch7al lsoum ta3 li yne2l el athath,price_inquiry,mover,synth
cas urgent: nrakeb un lustre f salon,urgent_service,electrician,synth
nheb nbeddel blasa el klima mn fdelkem,find_worker,ac_repair,synth
clim tetlok ri7a khayba!! chkoun yji fissa3?,urgent_service,ac_repair,synth
نحتاج تنظيف الزجاج والفنيترات تاع الفيلا فيسع فيسع,urgent_service,cleaner,synth
راهي عندي نحتاج كوافور يجي للدار نهار العرس وحاصل,find_worker,barber,synth
سلام، وين نشري الزرع والورد للجنان في الشلف؟,out_of_scope,none,synth
ya cheikh kifach nbeddel numero ta3i f compte?,app_question,none,synth
clim tetlok ri7a khayba!! chkoun yji fissa3,urgent_service,ac_repair,synth
ارجو المساعدة بسرعة، نبغي نخبي الكابلاج بحيط بلاكو,urgent_service,plasterer,synth
"7fera kbira fi 7it ljbes, chkoun y3erf moul lblakou mlih",find_worker,plasterer,synth
ارجو المساعدة بسرعة، صباغة الأبواب والفنيترات,urgent_service,painter,synth
chkoun yrekb s2i aoutoumatik f el jnina?,out_of_scope,none,synth
mset3ejle: n7taj électricien lyoum f Setif,urgent_service,electrician,synth
شحال السوم تاع مول الصباغة؟,price_inquiry,painter,synth
win nel9a pizzeria mli7a f Tiaret?,out_of_scope,none,synth
الدرج الخشبي يزقزق واش نديار,find_worker,carpenter,synth
win kayen a9reb sidlia f Tizi Ouzou? merci,out_of_scope,none,synth
شحال يكلف اللافيسال تحبس في نص البروغرام؟,price_inquiry,appliance_repair,synth
نحب نشري طوموبيل مستعملة، واش تنصحوني؟,out_of_scope,none,synth
kifah rah el jaw f Tizi Ouzou,out_of_scope,none,synth
نحتاج منوزيي غايا في ورگلة,find_worker,carpenter,synth
combien coute un électricien?,price_inquiry,electrician,synth
chkoun 3ando numero ta3 mol l placo f Constantine?,find_worker,plasterer,synth
"saha, combien pour n7affef 3and dar?",price_inquiry,barber,synth
نحوس على ريسطورون مليح للعشاء في مستغانم,out_of_scope,none,synth
الكليمة تطلق ريحة كريهة,find_worker,ac_repair,synth
شحال يكلفني مول السودير لليوم كامل؟,price_inquiry,welder,synth
صحا خويا الله يخليك,greeting_chitchat,none,synth
وين نقرا لانجليزية في ورقلة؟,out_of_scope,none,synth
واش كاين شي بلومبيي گريب من وهران,find_worker,plumber,synth
nhawes astad y3eti drous khsousia f lriadiat,out_of_scope,none,synth
wach kayen chi reparateur machine a laver 9rib mn Oran? svp,find_worker,appliance_repair,synth
combien pour nettoyage profond?,price_inquiry,cleaner,synth
شحال يكلفني صباغ لليوم كامل؟ بارك الله فيكم,price_inquiry,painter,synth
ch7al taman bach ndir déplacer la clim l chambre okhra? ya kho,price_inquiry,ac_repair,synth
chkoun y9asli el gazon ta3 jardin,out_of_scope,none,synth
labatri rahi mita,find_worker,mechanic,synth
les prix ta3 demenageur f Ghardaia?,price_inquiry,mover,synth
les haies y7tajo taille chkoun ydirha,out_of_scope,none,synth
شحال يدير cuisiniere في Alger؟,price_inquiry,caterer,synth
kifach nactivi la localisation fel appli,app_question,none,synth
عندي كاين رطوبة وتأشير في سأف البيت ونحتاج واحد يصلحهالي,find_worker,painter,synth
راني نحوس على مول السباكة في الجزائر العاصمة,find_worker,plumber,synth
الرطوبة اوست البلاكو تاع البيت من فضلكم,find_worker,plasterer,synth
عندي نحب نركب باب رئيسية جديدة في الدار، واش نديار؟,find_worker,carpenter,synth
clim ma tberredch men fadlkom,find_worker,ac_repair,synth
urgence!! clima t9atter el ma f Blida,urgent_service,ac_repair,synth
شحال تكلف خدمة: نبدلو الدار الشهر الجاي ونحتاجو نقل القش؟,price_inquiry,mover,synth
واش هي الأسعار تاع réparateur électroménager في Alger,price_inquiry,appliance_repair,synth
tarqi3 ta3 kachabiya,find_worker,tailor,synth
restaurant ghaya l le diner f الجزائر العاصمة?,out_of_scope,none,synth
rani n7awes 3la wa7ed y3aweni f khedma f dar f Biskra,find_worker,none,synth
ch7al ydir maçon f Tizi Ouzou?,price_inquiry,mason,synth
wach rahi akhbar el match ta3 el bar7?,out_of_scope,none,synth
ارجو المساعدة بسرعة، لاباتري راهي ميتة,urgent_service,mechanic,synth
شحال يكلف الطوموبيل تحبس في نص الطريأ؟,price_inquiry,mechanic,synth
kifah rah el jaw f Batna,out_of_scope,none,synth
ch7al ykalefni plakist pour une journee?,price_inquiry,plasterer,synth
ch7al ydir mécanicien f Boumerdes?,price_inquiry,mechanic,synth
صحيت خويا,greeting_chitchat,none,synth
ضركا دورك الطوموبيل تدخن دخان كحل,urgent_service,mechanic,synth
واش كاين شي لي يدير الميناج قريب من الشلف؟,find_worker,cleaner,synth
chkoun rbe7 el match lbare7?,out_of_scope,none,synth
combien pour le portail khrej men blasstou?,price_inquiry,welder,synth
"bonjour, recette ta3 tajine 7lou lel 3id",out_of_scope,none,synth
عندي التلاجة ما تبردش والمأكلة تخسر في الدار، واش نديار؟,find_worker,appliance_repair,synth
jari 9ali nse9si hna 3la moul el bna f blida,find_worker,mason,synth
n7taj tiab lloulima nhar el sbet wne7taj tritour dirket tawa,urgent_service,caterer,synth
نحتاج sebbak زين في Batna,find_worker,plumber,synth
chhal tkelf khdema: n7eb ndiar bab 7did lle7ouch?,price_inquiry,welder,synth
3nedi n7taj sbagha plafond svp,find_worker,painter,synth
شكون يركب سقي أوتوماتيك في الجنينة؟ ياخو,out_of_scope,none,synth
kifach nchark f el 3roud ta3 lkhdemat?,app_question,none,synth
تنظيف الفور والتلاجة والكوزينة الكل قبل رمضان شكون عندو حل,find_worker,cleaner,synth
win ncheri makina khiata jdida fi batna?,out_of_scope,none,synth
win nechri machine a coudre f Annaba? wallah ghir 7asel,out_of_scope,none,synth
دلوني على مول البناء شاطر ومعقول,find_worker,mason,synth
ارجو المساعدة بسرعة، نحتاج تريتور لفطور رمضان لعائلة كبيرة,urgent_service,caterer,synth
3lach ma youslenich el ich3ar ki yjaoubni 3aml?,app_question,none,synth
شحال السوم تاع مول الحلاقة,price_inquiry,barber,synth
tseb7ou 3la khir w chokran,greeting_chitchat,none,synth
el jnan m7etaj tne2ia w2azoun jdid,out_of_scope,none,synth
chhal ydir peintre f Bejaia? merci,price_inquiry,painter,synth
dorka dork tarqi3 ta3 kachabiya,urgent_service,tailor,synth
شحال يدير ديمناجور في بسكرة؟,price_inquiry,mover,synth
البلاط تاع الساحة تحرك وتكسر!! نحتاج واحد يجي فيسع,urgent_service,mason,synth
فويت دو تحت اللافابو,find_worker,plumber,synth
ya kho bonsoir,greeting_chitchat,none,synth
نحتاج واحد يعاونني في خدمة في الدار يجي غدوة الصباح لـ ورقلة,find_worker,none,synth
bonjour rabi y7afdkom,greeting_chitchat,none,synth
"saha, l'appli gratuite wela payante?",app_question,none,synth
restaurant mli7 l le diner f Skikda?,out_of_scope,none,synth
ch7al taman bach ndir nheb ndir porte blindée?,price_inquiry,welder,synth
serwal twil nheb n9assrou men fadlkom,find_worker,tailor,synth
نحتاج كوافور مليح في عنابة,find_worker,barber,synth
من فضلكم راني نحوس على خدمة نخدمها، واش كاين بلايص؟,out_of_scope,none,synth
"3andi lampe techmel w tetfa wa7edha, chkoun ye3ref electricien mli7?",find_worker,electrician,synth
كيفاش نبعث طلب خدمة؟,app_question,none,synth
3awnouni humidité fel mur w rani 7asel,urgent_service,mason,synth
مستعجل: نحتاج تريتور اليوم في تيارت,urgent_service,caterer,synth
نحب وصفة كسكسي بالدجاج وشكرا مسبقا,out_of_scope,none,synth
كيفاش نبدل رأم تيليفوني في الكونت؟,app_question,none,synth
